"STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME"
"XHPROPM25IN1475A","0.7","49","6","79","29","79","","","2017/3/20 22:00:00"
"XHPROPM25IN1475A","0.9","81","7","36","32","137","","","2017/3/20 23:00:00"
"XHPROPM25IN1475A","1","78","8","26","38","137","","","2017/3/21"
"XHPROPM25IN1475A","1.1","78","9","26","43","135","","","2017/3/21 1:00:00"
"XHPROPM25IN1475A","1.2","88","11","8","34","174","","","2017/3/21 2:00:00"
"XHPROPM25IN1475A","1.2","83","12","6","47","51","","","2017/3/21 3:00:00"
"XHPROPM25IN1475A","1","64","10","19","41","0","","","2017/3/21 4:00:00"
"XHPROPM25IN1475A","1.2","77","13","9","86","0","","","2017/3/21 5:00:00"
"XHPROPM25IN1475A","1.7","76","13","6","39","140","","","2017/3/21 6:00:00"
"XHPROPM25IN1475A","1.7","75","12","5","42","140","","","2017/3/21 7:00:00"
"XHPROPM25IN1475A","2.4","79","14","6","47","199","","","2017/3/21 8:00:00"
"XHPROPM25IN1475A","1.9","76","15","10","49","216","","","2017/3/21 9:00:00"
"XHPROPM25IN1475A","1.3","65","15","35","53","130","","","2017/3/21 10:00:00"
"XHPROPM25IN1475A","1.3","70","16","114","54","132","","","2017/3/21 11:00:00"
"XHPROPM25IN1475A","1","47","12","141","41","88","","","2017/3/21 12:00:00"
"XHPROPM25IN1475A","0.8","33","8","127","38","88","","","2017/3/21 13:00:00"
"XHPROPM25IN1475A","0.8","39","9","117","40","59","","","2017/3/21 14:00:00"
"XHPROPM25IN1475A","0.7","32","8","112","48","106","","","2017/3/21 15:00:00"
"XHPROPM25IN1475A","0.6","23","7","126","45","74","","","2017/3/21 16:00:00"
"XHPROPM25IN1475A","0.7","30","6","118","38","93","","","2017/3/21 17:00:00"
"XHPROPM25IN1475A","0.8","43","7","88","47","91","","","2017/3/21 18:00:00"
"XHPROPM25IN1475A","1","58","7","63","46","104","","","2017/3/21 19:00:00"
"XHPROPM25IN1475A","1","71","9","48","53","97","","","2017/3/21 20:00:00"
"XHPROPM25IN1475A","1","72","9","35","49","106","","","2017/3/21 21:00:00"
"XHPROPM25IN1475A","1","60","8","35","47","210","","","2017/3/21 22:00:00"
"XHPROPM25IN1475A","1.1","78","8","16","49","71","","","2017/3/21 23:00:00"
"XHPROPM25IN1475A","1.1","62","8","24","40","66","","","2017/3/22"
"XHPROPM25IN1475A","1.2","65","8","21","41","78","","","2017/3/22 1:00:00"
"XHPROPM25IN1475A","1.2","76","8","5","45","105","","","2017/3/22 2:00:00"
"XHPROPM25IN1475A","1.5","72","8","6","47","94","","","2017/3/22 3:00:00"
"XHPROPM25IN1475A","1.5","71","8","4","43","104","","","2017/3/22 4:00:00"
"XHPROPM25IN1475A","1.4","70","9","4","56","159","","","2017/3/22 5:00:00"
"XHPROPM25IN1475A","1.7","66","9","4","55","143","","","2017/3/22 6:00:00"
"XHPROPM25IN1475A","1.8","61","9","4","44","115","","","2017/3/22 7:00:00"
"XHPROPM25IN1475A","2.3","64","11","5","54","160","","","2017/3/22 8:00:00"
"XHPROPM25IN1475A","2.2","59","11","10","60","128","","","2017/3/22 9:00:00"
"XHPROPM25IN1475A","1.8","61","14","20","61","124","","","2017/3/22 10:00:00"
"XHPROPM25IN1475A","1.8","69","12","42","57","115","","","2017/3/22 11:00:00"
"XHPROPM25IN1475A","1.4","60","10","102","76","123","","","2017/3/22 12:00:00"
"XHPROPM25IN1475A","1.1","47","9","129","63","106","","","2017/3/22 13:00:00"
"XHPROPM25IN1475A","1","48","8","113","60","87","","","2017/3/22 14:00:00"
"XHPROPM25IN1475A","1.2","65","9","81","60","76","","","2017/3/22 15:00:00"
"XHPROPM25IN1475A","0.9","53","8","91","53","87","","","2017/3/22 16:00:00"
"XHPROPM25IN1475A","0.8","49","8","94","56","108","","","2017/3/22 17:00:00"
"XHPROPM25IN1475A","0.8","56","8","83","59","112","","","2017/3/22 18:00:00"
"XHPROPM25IN1475A","0.8","62","8","72","57","109","","","2017/3/22 19:00:00"
"XHPROPM25IN1475A","0.9","79","9","37","49","116","","","2017/3/22 20:00:00"
"XHPROPM25IN1475A","1","78","9","24","49","110","","","2017/3/22 21:00:00"
"XHPROPM25IN1475A","1","59","8","38","52","79","","","2017/3/22 22:00:00"
"XHPROPM25IN1475A","1","64","9","27","55","103","","","2017/3/22 23:00:00"
"XHPROPM25IN1475A","1.2","67","9","12","53","124","","","2017/3/23"
"XHPROPM25IN1475A","1.2","61","10","14","51","91","","","2017/3/23 1:00:00"
"XHPROPM25IN1475A","1.1","51","9","17","56","82","","","2017/3/23 2:00:00"
"XHPROPM25IN1475A","1.1","55","9","11","59","84","","","2017/3/23 3:00:00"
"XHPROPM25IN1475A","0.9","33","11","45","44","98","","","2017/3/23 4:00:00"
"XHPROPM25IN1475A","0.7","21","12","70","40","79","","","2017/3/23 5:00:00"
"XHPROPM25IN1475A","0.7","20","11","69","46","65","","","2017/3/23 6:00:00"
"XHPROPM25IN1475A","0.5","12","8","100","46","88","","","2017/3/23 7:00:00"
"XHPROPM25IN1475A","0.5","16","7","98","25","56","","","2017/3/23 8:00:00"
"XHPROPM25IN1475A","0.4","15","7","96","29","81","","","2017/3/23 9:00:00"
"XHPROPM25IN1475A","0.4","19","6","100","29","79","","","2017/3/23 10:00:00"
"XHPROPM25IN1475A","0.4","20","6","103","29","55","","","2017/3/23 11:00:00"
"XHPROPM25IN1475A","0.5","35","6","88","30","46","","","2017/3/23 12:00:00"
"XHPROPM25IN1475A","0.4","18","6","104","23","40","","","2017/3/23 13:00:00"
"XHPROPM25IN1475A","0.4","26","6","97","28","48","","","2017/3/23 14:00:00"
"XHPROPM25IN1475A","0.4","26","7","66","44","89","","","2017/3/23 15:00:00"
"XHPROPM25IN1475A","0.6","32","7","84","53","92","","","2017/3/23 16:00:00"
"XHPROPM25IN1475A","0.6","39","9","78","0","92","","","2017/3/23 17:00:00"
"XHPROPM25IN1475A","0.5","29","8","77","53","92","","","2017/3/23 18:00:00"
"XHPROPM25IN1475A","0.5","23","7","85","56","138","","","2017/3/23 19:00:00"
"XHPROPM25IN1475A","0.7","52","7","57","45","122","","","2017/3/23 20:00:00"
"XHPROPM25IN1475A","0.7","59","7","47","46","112","","","2017/3/23 21:00:00"
"XHPROPM25IN1475A","0.9","59","7","45","47","124","","","2017/3/23 22:00:00"
"XHPROPM25IN1475A","0.9","55","7","46","44","107","","","2017/3/23 23:00:00"
"XHPROPM25IN1475A","1","52","7","40","46","111","","","2017/3/24"
"XHPROPM25IN1475A","1","53","6","34","50","109","","","2017/3/24 1:00:00"
"XHPROPM25IN1475A","0.7","47","6","42","48","118","","","2017/3/24 2:00:00"
"XHPROPM25IN1475A","0.8","47","7","37","48","134","","","2017/3/24 3:00:00"
"XHPROPM25IN1475A","0.7","52","8","30","58","148","","","2017/3/24 4:00:00"
"XHPROPM25IN1475A","0.8","54","8","29","52","127","","","2017/3/24 5:00:00"
